"RelativePath","ArtifactClass","SourcePath","DestinationPath","SizeBytes","SourceSHA256","PackageSHA256","HashPreserved","PackagingStatus","PackagedAt"
"architecture-evolution-framework\controlled-capability-expansion\CAPABILITY_GROWTH_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\controlled-capability-expansion\CAPABILITY_GROWTH_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\controlled-capability-expansion\CAPABILITY_GROWTH_MODEL.md","1022","8519F6F243E6AB573011D45BF981DF55518B2F1A7D96CB0FF75F46C3650DA20E","8519F6F243E6AB573011D45BF981DF55518B2F1A7D96CB0FF75F46C3650DA20E","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6335743-05:00"
"architecture-evolution-framework\controlled-capability-expansion\CONTROLLED_CAPABILITY_EXPANSION.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\controlled-capability-expansion\CONTROLLED_CAPABILITY_EXPANSION.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\controlled-capability-expansion\CONTROLLED_CAPABILITY_EXPANSION.md","1117","A0355B78BC7D40FFFCC3D1EC094717C9212CA18BCCF88E1E57B0377D8337EC3E","A0355B78BC7D40FFFCC3D1EC094717C9212CA18BCCF88E1E57B0377D8337EC3E","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6400852-05:00"
"architecture-evolution-framework\controlled-capability-expansion\EXPANSION_STATUS_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\controlled-capability-expansion\EXPANSION_STATUS_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\controlled-capability-expansion\EXPANSION_STATUS_RECORD.md","797","17FA060F66DA64A3BC935B6A704222CDA9A97B5525CE5E0BD5CAA3035B2A1391","17FA060F66DA64A3BC935B6A704222CDA9A97B5525CE5E0BD5CAA3035B2A1391","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6452794-05:00"
"architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_MODEL.md","1127","48CACDD2D7F9EBF337D3AD083F22FEC81239E1DDCA7E1F9D2903486B98ECB78D","48CACDD2D7F9EBF337D3AD083F22FEC81239E1DDCA7E1F9D2903486B98ECB78D","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6477599-05:00"
"architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_PRESERVATION.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_PRESERVATION.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_PRESERVATION.md","1373","A72B7789E6538CDBA01AAF681FFCD737587FE7A0747196CBA6DBC04AAD2398D2","A72B7789E6538CDBA01AAF681FFCD737587FE7A0747196CBA6DBC04AAD2398D2","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6477599-05:00"
"architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_STATUS_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_STATUS_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-continuity-preservation\EVOLUTION_CONTINUITY_STATUS_RECORD.md","835","AF1B682DF392DD19A5CBDFC2E12D08B1438E76DD96245366D5F2103CB7E18F99","AF1B682DF392DD19A5CBDFC2E12D08B1438E76DD96245366D5F2103CB7E18F99","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6619193-05:00"
"architecture-evolution-framework\evolution-governance-system\EVOLUTION_CONTROL_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-governance-system\EVOLUTION_CONTROL_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-governance-system\EVOLUTION_CONTROL_MODEL.md","1036","A33EC88CA40DEEB9E6C7FB80A04C594E4D214712BB05B90B175742B0DB37BC76","A33EC88CA40DEEB9E6C7FB80A04C594E4D214712BB05B90B175742B0DB37BC76","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6642309-05:00"
"architecture-evolution-framework\evolution-governance-system\EVOLUTION_GOVERNANCE_STATUS_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-governance-system\EVOLUTION_GOVERNANCE_STATUS_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-governance-system\EVOLUTION_GOVERNANCE_STATUS_RECORD.md","898","A03F6DB43664D27F3D9AB93977FA5BF3A3E406224F3D62F8E75E9AB04D672609","A03F6DB43664D27F3D9AB93977FA5BF3A3E406224F3D62F8E75E9AB04D672609","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6746926-05:00"
"architecture-evolution-framework\evolution-governance-system\EVOLUTION_GOVERNANCE_SYSTEM.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-governance-system\EVOLUTION_GOVERNANCE_SYSTEM.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-governance-system\EVOLUTION_GOVERNANCE_SYSTEM.md","1301","A921FA5FAEE152A41D7B3CE11B8765632EAEB25631D50C4FA25C1480E6850B9C","A921FA5FAEE152A41D7B3CE11B8765632EAEB25631D50C4FA25C1480E6850B9C","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6806684-05:00"
"architecture-evolution-framework\evolution-state-modeling\EVOLUTION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-state-modeling\EVOLUTION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-state-modeling\EVOLUTION_MODEL.md","1113","5E72D5F6DEDC34B315E2810FD6D46E218BE59A233939EEC1EAAD3F4727EAC647","5E72D5F6DEDC34B315E2810FD6D46E218BE59A233939EEC1EAAD3F4727EAC647","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6855892-05:00"
"architecture-evolution-framework\evolution-state-modeling\EVOLUTION_STATE_MODELING.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-state-modeling\EVOLUTION_STATE_MODELING.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-state-modeling\EVOLUTION_STATE_MODELING.md","1280","51C3334979C935DCE7283C16D44450C1A15E854B1FCD8F8D124D3CB84064AF7E","51C3334979C935DCE7283C16D44450C1A15E854B1FCD8F8D124D3CB84064AF7E","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6916034-05:00"
"architecture-evolution-framework\evolution-state-modeling\EVOLUTION_STATUS_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\evolution-state-modeling\EVOLUTION_STATUS_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\evolution-state-modeling\EVOLUTION_STATUS_RECORD.md","825","6365FA448C5BDBF5B529DD735C56EDA4F59C4F24F09E783DC190B066DA3DAACD","6365FA448C5BDBF5B529DD735C56EDA4F59C4F24F09E783DC190B066DA3DAACD","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.6981691-05:00"
"architecture-evolution-framework\final-consolidation\ARCHITECTURE_EVOLUTION_COMPLETION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\final-consolidation\ARCHITECTURE_EVOLUTION_COMPLETION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\final-consolidation\ARCHITECTURE_EVOLUTION_COMPLETION_RECORD.md","1119","5189D45C3B4866CFCF8A242DEC8067F405847338BCCC25AD28B0BF54D3201E66","5189D45C3B4866CFCF8A242DEC8067F405847338BCCC25AD28B0BF54D3201E66","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7058596-05:00"
"architecture-evolution-framework\final-consolidation\ARCHITECTURE_EVOLUTION_VALIDATION_REPORT.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\final-consolidation\ARCHITECTURE_EVOLUTION_VALIDATION_REPORT.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\final-consolidation\ARCHITECTURE_EVOLUTION_VALIDATION_REPORT.md","1011","23B04D5D7D3A0E69839846A089DFB6C9D3BA049755202AD999B965B06A1EE4F3","23B04D5D7D3A0E69839846A089DFB6C9D3BA049755202AD999B965B06A1EE4F3","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7078650-05:00"
"architecture-evolution-framework\final-consolidation\MORNING_STAR_GLOBAL_EVOLUTION_REFERENCE_STATE.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\final-consolidation\MORNING_STAR_GLOBAL_EVOLUTION_REFERENCE_STATE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\final-consolidation\MORNING_STAR_GLOBAL_EVOLUTION_REFERENCE_STATE.md","1356","C3787057F19128EEF7085D89649609055B62A4FA1B1F279D8181027665A123E1","C3787057F19128EEF7085D89649609055B62A4FA1B1F279D8181027665A123E1","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7173938-05:00"
"architecture-evolution-framework\final-consolidation\MORNING_STAR_NEXT_GENERATION_REFERENCE_STATE.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\final-consolidation\MORNING_STAR_NEXT_GENERATION_REFERENCE_STATE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\final-consolidation\MORNING_STAR_NEXT_GENERATION_REFERENCE_STATE.md","1116","C57812AB02EA84A3A042B4294D37608BB7CB802542CE3D023CDFB02C029132A4","C57812AB02EA84A3A042B4294D37608BB7CB802542CE3D023CDFB02C029132A4","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7214014-05:00"
"architecture-evolution-framework\future-architecture-discovery\DISCOVERY_EVALUATION_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\future-architecture-discovery\DISCOVERY_EVALUATION_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\future-architecture-discovery\DISCOVERY_EVALUATION_MODEL.md","1019","8F6E444E297130550D3F3E3AB80129E7029D2715F1E7B7D5DB61A8C7CCFC3676","8F6E444E297130550D3F3E3AB80129E7029D2715F1E7B7D5DB61A8C7CCFC3676","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7214014-05:00"
"architecture-evolution-framework\future-architecture-discovery\DISCOVERY_STATUS_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\future-architecture-discovery\DISCOVERY_STATUS_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\future-architecture-discovery\DISCOVERY_STATUS_RECORD.md","726","6E6C6D00C36EB5DB1EE93413F40B986B54744FADD6CFDBB8E2EC38E29F3CDC47","6E6C6D00C36EB5DB1EE93413F40B986B54744FADD6CFDBB8E2EC38E29F3CDC47","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7331538-05:00"
"architecture-evolution-framework\future-architecture-discovery\FUTURE_ARCHITECTURE_DISCOVERY.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\future-architecture-discovery\FUTURE_ARCHITECTURE_DISCOVERY.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\future-architecture-discovery\FUTURE_ARCHITECTURE_DISCOVERY.md","1181","CBF3D190AEF9DF238AEFE6A2586501DD5A96A6846418F8C80DDDF4B383799220","CBF3D190AEF9DF238AEFE6A2586501DD5A96A6846418F8C80DDDF4B383799220","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7397935-05:00"
"architecture-evolution-framework\next-generation-reference-state\EVOLUTION_CONTINUITY_MODEL.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\next-generation-reference-state\EVOLUTION_CONTINUITY_MODEL.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\next-generation-reference-state\EVOLUTION_CONTINUITY_MODEL.md","913","AF154B7195EEF117A11DBB391043CCA8DD3EF469ED3A89AC03318DB5E8ED2893","AF154B7195EEF117A11DBB391043CCA8DD3EF469ED3A89AC03318DB5E8ED2893","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7488113-05:00"
"architecture-evolution-framework\next-generation-reference-state\NEXT_GENERATION_REFERENCE_STATE.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\next-generation-reference-state\NEXT_GENERATION_REFERENCE_STATE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\next-generation-reference-state\NEXT_GENERATION_REFERENCE_STATE.md","1202","DDBDE2CC637A69E886B2367CB261982CAB6071F2B459604A3A9616F299948B6B","DDBDE2CC637A69E886B2367CB261982CAB6071F2B459604A3A9616F299948B6B","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7538311-05:00"
"architecture-evolution-framework\next-generation-reference-state\NEXT_STATE_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-evolution-framework\next-generation-reference-state\NEXT_STATE_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-evolution-framework\next-generation-reference-state\NEXT_STATE_RECORD.md","755","86309821B42091BC1C053FD2895CFCD95FC4540271FC1E2E0317138B8EFB0671","86309821B42091BC1C053FD2895CFCD95FC4540271FC1E2E0317138B8EFB0671","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7618823-05:00"
"architecture-governance-framework\ARCHITECTURAL_CHANGE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\ARCHITECTURAL_CHANGE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\ARCHITECTURAL_CHANGE_REGISTER.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7666430-05:00"
"architecture-governance-framework\ARCHITECTURE_CONTINUITY_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\ARCHITECTURE_CONTINUITY_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\ARCHITECTURE_CONTINUITY_RECORD.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7703713-05:00"
"architecture-governance-framework\change_REQUEST_PROCESS.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\change_REQUEST_PROCESS.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\change_REQUEST_PROCESS.md","0","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","E3B0C44298FC1C149AFBF4C8996FB92427AE41E4649B934CA495991B7852B855","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7789961-05:00"
"architecture-governance-framework\change-control-governance\ARCHITECTURAL_CHANGE_REGISTER.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\change-control-governance\ARCHITECTURAL_CHANGE_REGISTER.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\change-control-governance\ARCHITECTURAL_CHANGE_REGISTER.md","731","DADF25AF750BA128B53C397ADFEA52545B469A7780A1A965D56172FBAC17AC0D","DADF25AF750BA128B53C397ADFEA52545B469A7780A1A965D56172FBAC17AC0D","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7881390-05:00"
"architecture-governance-framework\change-control-governance\CHANGE_CONTROL_GOVERNANCE.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\change-control-governance\CHANGE_CONTROL_GOVERNANCE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\change-control-governance\CHANGE_CONTROL_GOVERNANCE.md","1230","14D42C7D648643D702138F0388F9297807A42A06B43A4F23A496E1F2EE54346A","14D42C7D648643D702138F0388F9297807A42A06B43A4F23A496E1F2EE54346A","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.7931388-05:00"
"architecture-governance-framework\change-control-governance\CHANGE_REQUEST_PROCESS.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\change-control-governance\CHANGE_REQUEST_PROCESS.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\change-control-governance\CHANGE_REQUEST_PROCESS.md","1007","C0C1F636AF946EC84C4B9D7598122541A9AB64F0F63786AB5AA8559F948C9B44","C0C1F636AF946EC84C4B9D7598122541A9AB64F0F63786AB5AA8559F948C9B44","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.8002302-05:00"
"architecture-governance-framework\final-consolidation\ARCHITECTURE_GOVERNANCE_COMPLETION_RECORD.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\final-consolidation\ARCHITECTURE_GOVERNANCE_COMPLETION_RECORD.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\final-consolidation\ARCHITECTURE_GOVERNANCE_COMPLETION_RECORD.md","979","C36DFEFD51824F9AAAB097EADD66AC228A4F65A89E357AF0DAB1E57F546DF4FB","C36DFEFD51824F9AAAB097EADD66AC228A4F65A89E357AF0DAB1E57F546DF4FB","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.8052296-05:00"
"architecture-governance-framework\final-consolidation\ARCHITECTURE_GOVERNANCE_VALIDATION_REPORT.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\final-consolidation\ARCHITECTURE_GOVERNANCE_VALIDATION_REPORT.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\final-consolidation\ARCHITECTURE_GOVERNANCE_VALIDATION_REPORT.md","1001","F709AA7C78ED29971E46B77F5D4C82845A8EA40CE5F8F3B4625377EAD1DD1226","F709AA7C78ED29971E46B77F5D4C82845A8EA40CE5F8F3B4625377EAD1DD1226","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.8112404-05:00"
"architecture-governance-framework\final-consolidation\MORNING_STAR_GOVERNED_REFERENCE_STATE.md","DOCUMENTATION","C:\Users\18177\morning-star\architecture-governance-framework\final-consolidation\MORNING_STAR_GOVERNED_REFERENCE_STATE.md","C:\Users\18177\morning-star\release\staging\morning-star-release-candidate\documentation\architecture-governance-framework\final-consolidation\MORNING_STAR_GOVERNED_REFERENCE_STATE.md","948","F38EF0891330F573735C88816E67775DEBFE5234C97C4675F330BAE01AE4662F","F38EF0891330F573735C88816E67775DEBFE5234C97C4675F330BAE01AE4662F","True","COPIED_AND_VERIFIED","2026-07-25T04:10:08.8141124-05:00"
